"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"10936",4.22317007984316,-0.768104415372983,1.38900749635331,-0.552987955349095,0.580271657816564,0.999926738569017,"ENSG00000119737","G protein-coupled receptor 75","GPR75"
"23198",148.124111615086,0.0421159805873618,0.946473655749084,0.0444977843086707,0.964507618094919,0.999926738569017,"ENSG00000068878","proteasome activator subunit 4","PSME4"
"98",36.5523887072091,0.0995554751948662,0.822201196983211,0.12108407961476,0.903624439015946,0.999926738569017,"ENSG00000170634","acylphosphatase 2","ACYP2"
"6711",380.367588543972,0.181539529682074,0.940925714769851,0.192937154158315,0.847008186855388,0.999926738569017,"ENSG00000115306","spectrin beta, non-erythrocytic 1","SPTBN1"
"400954",125.820677248159,-0.276783638354591,0.860796117296615,-0.321543781149766,0.747798339672602,0.999926738569017,"ENSG00000214595","EMAP like 6","EML6"
"57142",616.329435716962,-0.388208622409489,0.83005936702529,-0.467687779731617,0.640007881324268,0.999926738569017,"ENSG00000115310","reticulon 4","RTN4"
"130162",4.05301745438176,-0.858698138082419,1.2671235356243,-0.677675154742781,0.497977682818067,0.999926738569017,"ENSG00000162994","clathrin heavy chain linker domain containing 1","CLHC1"
"6233",5833.69030934553,0.43563158635159,0.72892594182508,0.597634905489655,0.550083568285819,0.999926738569017,"ENSG00000143947","ribosomal protein S27a","RPS27A"
"4528",388.743469309247,0.435738283473027,0.758287147697916,0.574634931893392,0.565538222084995,0.999926738569017,"ENSG00000085760","mitochondrial translational initiation factor 2","MTIF2"
"344405",5.23790682262758,-0.648471242980397,1.3569777819385,-0.4778790423923,0.63273629869134,0.999926738569017,"ENSG00000293422","prolyl-tRNA synthetase associated domain containing 1, pseudogene","PRORSD1P"
"55704",65.2387170872705,-0.362119541011954,0.939460263170013,-0.385454877878557,0.699900430828672,0.999926738569017,"ENSG00000115355","coiled-coil domain containing 88A","CCDC88A"
"112942",35.1101932401047,0.342525278097344,1.01811055532365,0.336432302274341,0.736544893965857,0.999926738569017,"ENSG00000163001","cilia and flagella associated protein 36","CFAP36"
"57223",161.009319552227,-0.273665994919977,0.928018684994557,-0.294892763847295,0.768075799890463,0.999926738569017,"ENSG00000275052","protein phosphatase 4 regulatory subunit 3B","PPP4R3B"
"107985885",2.22077750725575,-0.117124234646966,1.54764445611071,-0.0756790322121553,0.939674458015992,0.999926738569017,NA,"PPP4R3B divergent transcript","PPP4R3B-DT"
"87178",36.5781517759935,-0.683451080283393,0.838508446376625,-0.815079541818251,0.415026781212682,0.999926738569017,"ENSG00000138035","polyribonucleotide nucleotidyltransferase 1","PNPT1"
"7444",50.5029151689324,-0.950678270326574,1.04244555902694,-0.911969226684585,0.361784917355179,0.999926738569017,"ENSG00000028116","VRK serine/threonine kinase 2","VRK2"
"107984043",2.91150783889299,-0.949246656204849,1.45616195951416,-0.651882608251597,0.514476905211319,0.999926738569017,NA,"formin-2-like","LOC107984043"
"55120",13.511417611551,-0.925648765990266,1.0230976555791,-0.904751135869157,0.36559724390658,0.999926738569017,"ENSG00000115392","FA complementation group L","FANCL"
"102724142",1.74248248457234,-0.556279456910787,1.74923477338244,-0.318013033685082,0.750475050295128,0.999926738569017,NA,"uncharacterized LOC102724142","LOC102724142"
"53335",40.5787447531488,0.245300661057642,0.915166221459641,0.268039461362986,0.788668943930877,0.999926738569017,"ENSG00000119866","BCL11 transcription factor A","BCL11A"
"64895",37.5851384885254,-0.915038582710379,1.10084647895033,-0.831213616255445,0.405852964058582,0.999926738569017,"ENSG00000115421","poly(A) polymerase gamma","PAPOLG"
"5966",401.680834408614,0.222951480973051,1.07300954083735,0.207781452529365,0.835399615295628,0.999926738569017,"ENSG00000162924","REL proto-oncogene, NF-kB subunit","REL"
"150962",18.2170698721141,-0.604485933348761,1.06718072279856,-0.566432583005778,0.571099750333535,0.999926738569017,"ENSG00000162927","pseudouridine synthase 10","PUS10"
"5194",33.7712462014069,-0.141884724350664,0.896976692713329,-0.158181060336659,0.874314127517841,0.999926738569017,"ENSG00000162928","peroxisomal biogenesis factor 13","PEX13"
"84542",6.8705651289473,-1.70321207065828,1.3247998058626,-1.28563731902821,0.198569666098901,0.999926738569017,"ENSG00000162929","SANT and BTB domain regulator of CSR","SANBR"
"339803",3.31986953360549,-2.39457825947627,1.6142284784062,-1.48341965930408,0.137962947384801,0.999926738569017,"ENSG00000212978","C2orf74 divergent transcript","C2orf74-DT"
"339804",6.36479535432022,-1.64212669127497,1.24769821458038,-1.31612490270914,0.188132123904681,0.999926738569017,"ENSG00000237651","chromosome 2 open reading frame 74","C2orf74"
"130872",141.002441716221,-0.271855793336029,0.917170486237527,-0.296407044726496,0.766919246015276,0.999926738569017,"ENSG00000293434","activator of HSP90 ATPase homolog 2, pseudogene","AHSA2P"
"9736",471.204663354921,-0.460088557205729,1.00138625592743,-0.459451639646902,0.64590987254084,0.999926738569017,"ENSG00000115464","ubiquitin specific peptidase 34","USP34"
"105377633",4.85839758839427,0.194614483759238,1.21132864524916,0.160662000789395,0.872359619539431,0.999926738569017,"ENSG00000270820","USP34 divergent transcript","USP34-DT"
"7514",156.845730264385,-0.901919071380557,1.00370784519771,-0.898587248964764,0.368872553033669,0.999926738569017,"ENSG00000082898","exportin 1","XPO1"
"84140",2.55834811743178,-0.403355521749088,1.71389231726827,-0.235344728303577,0.813941181685422,0.999926738569017,"ENSG00000170264","FAM161 centrosomal protein A","FAM161A"
"10575",157.12664601626,0.15580459143226,0.842914305229364,0.184840369258965,0.853354243302059,0.999926738569017,"ENSG00000115484","chaperonin containing TCP1 subunit 4","CCT4"
"150684",99.1679837834918,0.264674025246781,0.729248326635207,0.362940874294497,0.716649052333553,0.999926738569017,"ENSG00000173163","copper metabolism domain containing 1","COMMD1"
"10678",137.548772777792,0.0321663947744098,0.949380759915454,0.0338814479211421,0.972971687108268,0.999926738569017,"ENSG00000170340","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","B3GNT2"
"200728",1.2621394152518,0.117485951440899,2.14434381412478,0.0547887659931302,0.956306750398864,0.999926738569017,"ENSG00000186889","transmembrane protein 17","TMEM17"
"23301",20.2368506878291,-0.81909912753855,1.08621742051525,-0.754083954159019,0.450798811726839,0.999926738569017,"ENSG00000115504","EH domain binding protein 1","EHBP1"
"100132215",3.02551461518135,-1.1277255182133,1.38839043045109,-0.812253882970729,0.41664596685555,0.999926738569017,"ENSG00000231609","EHBP1 antisense RNA 1","EHBP1-AS1"
"5013",22.4123998241191,-0.197077891653067,0.926538044970832,-0.21270350712827,0.831558231069851,0.999926738569017,"ENSG00000115507","orthodenticle homeobox 1","OTX1"
"51057",13.8487269155382,-0.172637535418811,1.00533277105197,-0.171721782468271,0.863656260259265,0.999926738569017,"ENSG00000143951","WD repeat containing planar cell polarity effector","WDPCP"
"107985769",1.58276333279772,-0.40785254099471,1.86551893484121,-0.218626856783646,0.826940730173908,0.999926738569017,NA,"uncharacterized LOC107985769","LOC107985769"
"4190",143.148007464867,-0.354704196508252,0.731925415343795,-0.484617952966755,0.627947376321415,0.999926738569017,"ENSG00000014641","malate dehydrogenase 1","MDH1"
"7360",169.454044300005,-0.678530433523481,1.03418246947584,-0.656103205720923,0.511757721960383,0.999926738569017,"ENSG00000169764","UDP-glucose pyrophosphorylase 2","UGP2"
"51542",46.6245907294566,-0.461431677138954,0.990692156552898,-0.465766963114456,0.641382314931921,0.999926738569017,"ENSG00000143952","VPS54 subunit of GARP complex","VPS54"
"57162",1685.38129739803,0.068536288384089,1.03014322908931,0.0665308342070818,0.94695520993694,0.999926738569017,"ENSG00000197329","pellino E3 ubiquitin protein ligase 1","PELI1"
"100507006",129.21774499861,-0.011176266341651,0.748845370581959,-0.0149246650653197,0.988092282236212,0.999926738569017,NA,"uncharacterized LOC100507006","LOC100507006"
"105374768",66.1930922869719,0.321945498293881,0.837690619187699,0.384325060970683,0.700737535675702,0.999926738569017,NA,"uncharacterized LOC105374768","LOC105374768"
"105374771",7.53908821925973,-0.88828898535786,1.08625652294759,-0.817752498228927,0.413498526889198,0.999926738569017,NA,"LGALSL divergent transcript","LGALSL-DT"
"29094",57.6880307600799,-0.791561209381326,0.95289761010342,-0.830688629070458,0.406149551655834,0.999926738569017,"ENSG00000119862","galectin like","LGALSL"
"105374773",2.47823130479237,-0.159356594005078,1.55322957933171,-0.102596934880446,0.918282875614471,0.999926738569017,NA,"uncharacterized LOC105374773","LOC105374773"
"101927402",1.32133938441926,-1.10266999007482,1.94351670974713,-0.567358121772101,0.570470896109917,0.999926738569017,"ENSG00000260101","AFTPH divergent transcript","AFTPH-DT"
"54812",206.561388045624,-0.281441533907141,1.05156510935038,-0.26764061626294,0.788975963847072,0.999926738569017,"ENSG00000119844","aftiphilin","AFTPH"
"9792",443.725136990523,1.04039823631991,1.04537188228966,0.995242223314006,0.319618470541394,0.999926738569017,"ENSG00000179833","SERTA domain containing 2","SERTAD2"
"105374775",1.59189293081904,-0.715627820006652,2.07093869439676,-0.345557220956318,0.729675500221198,0.999926738569017,NA,"uncharacterized LOC105374775","LOC105374775"
"101927438",1.02386634080574,-0.593540710928552,2.12643281424099,-0.279125071318283,0.780148843326642,0.999926738569017,"ENSG00000234572","long intergenic non-protein coding RNA 1800","LINC01800"
"107984063",18.6090941044344,-0.379261116745179,0.840582648809846,-0.451188371877724,0.651853789645684,0.999926738569017,NA,NA,NA
"6509",84.1956688506141,-0.322575972241974,0.80862527574175,-0.39891898252386,0.689952901708273,0.999926738569017,"ENSG00000115902","solute carrier family 1 member 4","SLC1A4"
"23177",83.3007503050328,0.0737537634291775,0.821362056303117,0.0897944613623097,0.928450549603816,0.999926738569017,"ENSG00000011523","centrosomal protein 68","CEP68"
"5861",435.736133029003,0.562963115181186,1.01098456648058,0.556846398893075,0.577632379389983,0.999926738569017,"ENSG00000138069","RAB1A, member RAS oncogene family","RAB1A"
"10097",1719.88725716265,-1.08535744686627,0.948867003448351,-1.14384570537482,0.252687631223131,0.999926738569017,"ENSG00000138071","actin related protein 2","ACTR2"
"200734",12.3500554916278,-0.154000415252452,1.00569799224621,-0.153127893701462,0.878297419283805,0.999926738569017,"ENSG00000198369","sprouty related EVH1 domain containing 2","SPRED2"
"4211",14.2299342884507,-0.143897681359572,0.939219423708698,-0.15320986526382,0.878232778167679,0.999926738569017,"ENSG00000143995","Meis homeobox 1","MEIS1"
"54465",15.5691558622095,-1.12197100235316,1.16053931391304,-0.966766906473988,0.333660571571755,0.999926738569017,"ENSG00000143971","ETAA1 activator of ATR kinase","ETAA1"
"10438",81.3022251522522,-0.408396537007428,0.971762712310722,-0.420263642382733,0.674292866918808,0.999926738569017,"ENSG00000197223","C1D nuclear receptor corepressor","C1D"
"116143",6.74719540959718,-1.15189206361165,1.16134599971423,-0.991859500868042,0.321266067481044,0.999926738569017,"ENSG00000243667","dynein axonemal assembly factor 10","DNAAF10"
"56902",36.9470416183788,0.870077300561376,0.93138769869833,0.934173064318287,0.350214627668012,0.999926738569017,"ENSG00000115946","partner of NOB1 homolog","PNO1"
"5534",509.800254300093,-0.156945024001515,1.03332990645208,-0.151882784986242,0.879279386351211,0.999926738569017,"ENSG00000221823","protein phosphatase 3 regulatory subunit B, alpha","PPP3R1"
"25927",2.7712855084957,2.49679594609161,1.67536742172181,1.49029753934549,0.136146019212784,0.999926738569017,"ENSG00000119865","cannabinoid receptor interacting protein 1","CNRIP1"
"101927723",17.9087357134682,-0.162061016526832,0.986799696072852,-0.164228887758866,0.86955096069996,0.999926738569017,NA,"uncharacterized LOC101927723","LOC101927723"
"5341",3242.03323881433,0.211194584437838,0.919232857531955,0.2297509088229,0.818285333343964,0.999926738569017,"ENSG00000115956","pleckstrin","PLEK"
"554251",13.6140672432549,0.665895641955889,0.904666268633739,0.73606772468874,0.461689483438137,0.999926738569017,"ENSG00000204923","F-box protein 48","FBXO48"
"200558",3.6967026101325,0.777994181936494,1.39696359423059,0.556918007849009,0.577583450407877,0.999926738569017,"ENSG00000169621","aprataxin and PNKP like factor","APLF"
"9938",629.826715768444,-0.494396244822339,0.877839687130104,-0.563196506230716,0.573301081690357,0.999926738569017,"ENSG00000163219","Rho GTPase activating protein 25","ARHGAP25"
"105374790",6.63642846779532,-0.606749857582703,1.13927057785923,-0.53257748367629,0.594326092046919,0.999926738569017,NA,"uncharacterized LOC105374790","LOC105374790"
"105374791",6.02667213721625,-0.170486222292066,1.21470729136812,-0.140351690899993,0.888382125030006,0.999926738569017,"ENSG00000228329","long intergenic non-protein coding RNA 1890","LINC01890"
"107985893",5.08007874308468,-0.289179936145939,1.19261493793667,-0.242475527470959,0.808411717390377,0.999926738569017,"ENSG00000237576","long intergenic non-protein coding RNA 1888","LINC01888"
"2673",72.6683289668041,0.0991183660543462,1.13596568118471,0.0872547187789817,0.930469045866795,0.999926738569017,"ENSG00000198380","glutamine--fructose-6-phosphate transaminase 1","GFPT1"
"27247",39.3446514010735,-0.355749630110523,0.869331066775479,-0.409222267219862,0.682376554701231,0.999926738569017,"ENSG00000169599","NFU1 iron-sulfur cluster scaffold","NFU1"
"22848",260.641261590469,0.093653021675027,0.974346964909588,0.096118759587574,0.923426252293415,0.999926738569017,"ENSG00000115977","AP2 associated kinase 1","AAK1"
"112268437",28.8243846703541,0.112297661115725,0.994449219828393,0.112924480080646,0.910090428167455,0.999926738569017,NA,NA,NA
"307",110.066827298244,-0.646162775763294,0.72501430468308,-0.89124141632729,0.372799669891068,0.999926738569017,"ENSG00000196975","annexin A4","ANXA4"
"107985770",94.4977574360507,0.439852677865333,0.895972074153407,0.490922307239257,0.623481398959421,0.999926738569017,"ENSG00000288869","SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA","SMANTIS"
"64395",81.2305100730251,-0.87184848914128,0.893274489682435,-0.976014091089994,0.329057481488513,0.999926738569017,"ENSG00000087338","germ cell-less 1, spermatogenesis associated","GMCL1"
"11017",84.3606363438392,0.290869858502316,0.934244846949573,0.311342213395174,0.755540479167243,0.999926738569017,"ENSG00000124380","small nuclear ribonucleoprotein U4/U6.U5 subunit 27","SNRNP27"
"4084",2426.48932334051,-0.186522115504059,0.887989984322741,-0.210049796503411,0.833628807876369,0.999926738569017,"ENSG00000059728","MAX dimerization protein 1","MXD1"
"151516",71.768688184268,-0.937686762812221,0.888348325941721,-1.05553951690988,0.291178646300873,0.999926738569017,"ENSG00000244617","aspartic peptidase retroviral like 1","ASPRV1"
"400960",83.7012059593327,-0.230546105504872,0.766299259946094,-0.300856489827604,0.763523930059088,0.999926738569017,"ENSG00000179818","PCBP1 antisense RNA 1","PCBP1-AS1"
"5093",7904.02995816607,-0.0470250099321585,0.770803850701743,-0.0610077516988877,0.951353035594162,0.999926738569017,"ENSG00000169564","poly(rC) binding protein 1","PCBP1"
"54980",11.2948092560987,0.122425910567322,0.949058886087546,0.128997170103972,0.897359888050603,0.999926738569017,"ENSG00000115998","chromosome 2 open reading frame 42","C2orf42"
"7072",118.771632728095,-0.845984829103407,0.954900953639419,-0.88593987248531,0.375649928708711,0.999926738569017,"ENSG00000116001","TIA1 cytotoxic granule associated RNA binding protein","TIA1"
"51449",39.2830562437281,-1.28364975096739,1.05865049541965,-1.21253402942825,0.225308024558512,0.999926738569017,"ENSG00000116005","prenylcysteine oxidase 1","PCYOX1"
"6637",168.938341763167,-0.118334274114105,0.812518024607634,-0.145638952651234,0.884206416048392,0.999926738569017,"ENSG00000143977","small nuclear ribonucleoprotein polypeptide G","SNRPG"
"84908",78.3506379505938,0.112667635035943,0.760517929586209,0.14814592878467,0.882227603393225,0.999926738569017,"ENSG00000035141","family with sequence similarity 136 member A","FAM136A"
"7039",87.0552975863459,-1.58798517933612,0.852386830585449,-1.86298652484511,0.0624641621116979,0.999926738569017,"ENSG00000163235","transforming growth factor alpha","TGFA"
"119",25.9406633940206,0.527057789788888,0.927246497693951,0.56841173420409,0.569755424499537,0.999926738569017,"ENSG00000075340","adducin 2","ADD2"
"165530",8.10216339950546,1.20050783355907,1.07429723753673,1.11748200741141,0.263788288467208,0.999926738569017,"ENSG00000152672","C-type lectin domain family 4 member F","CLEC4F"
"50489",1.97976829428513,-1.73451550741473,1.92259221064769,-0.902175457597631,0.366963669860345,0.999926738569017,"ENSG00000116031","CD207 molecule","CD207"
"79998",57.4816349355652,-0.165927988493979,0.790145385813153,-0.209996782203847,0.833670184473589,0.999926738569017,"ENSG00000144031","ankyrin repeat domain 53","ANKRD53"
"113419",437.820006007864,0.117168701650063,0.854644003764887,0.137096499985854,0.890954518954652,0.999926738569017,"ENSG00000144043","testis expressed 261","TEX261"
"55577",801.14876207415,-0.689559478324048,0.873960128669059,-0.789005648775039,0.430108705007188,0.999926738569017,"ENSG00000124357","N-acetylglucosamine kinase","NAGK"
"84693",7.26346880844016,-0.640030840910897,1.11263125729549,-0.575240751789268,0.565128485443088,0.999926738569017,"ENSG00000124370","methylmalonyl-CoA epimerase","MCEE"
"10199",39.2150924727951,0.0250362634525054,2.41423642699296,0.0103702616581298,0.991725876634838,0.999926738569017,"ENSG00000124383","M-phase phosphoprotein 10","MPHOSPH10"
"400961",13.9917267689484,-0.490180475371919,0.924460686398258,-0.530233986781725,0.595949709521327,0.999926738569017,"ENSG00000124374","poly(A) binding protein interacting protein 2B","PAIP2B"
"27332",137.727646721677,-0.762150482036835,0.963706069250768,-0.790853670382472,0.42902938650465,0.999926738569017,"ENSG00000075292","zinc finger protein 638","ZNF638"
"8291",3446.38613219981,-1.13737874940743,0.84397578386415,-1.34764382006309,0.177772969420538,0.999926738569017,"ENSG00000135636","dysferlin","DYSF"
"23233",19.0150848776049,-0.670863079441302,0.959534215657545,-0.699154932147548,0.484455212030913,0.999926738569017,"ENSG00000144036","exocyst complex component 6B","EXOC6B"
"6697",15.1103026052551,-1.22046777531018,1.11450764158567,-1.09507349233941,0.273484440647167,0.999926738569017,"ENSG00000116096","sepiapterin reductase","SPR"
"94097",143.191545780763,-0.135772392188872,0.780967051117963,-0.173851626639705,0.861982069935772,0.999926738569017,"ENSG00000144040","sideroflexin 5","SFXN5"
"105374800",1.63172790821057,-0.297518737418326,1.89203097152594,-0.157248344184542,0.875049129040994,0.999926738569017,NA,"uncharacterized LOC105374800","LOC105374800"
"26056",274.83739063881,0.539062860106788,0.793201792205103,0.679603683960663,0.496755436411895,0.999926738569017,"ENSG00000135631","RAB11 family interacting protein 5","RAB11FIP5"
"10322",102.04144563633,0.643202520845709,0.774212293949556,0.830783140325097,0.406096148677615,0.999926738569017,"ENSG00000135632","SMYD family member 5","SMYD5"
"84279",115.909552926369,0.237989533088685,0.980144146246444,0.242810747786526,0.808152009170163,0.999926738569017,"ENSG00000135617","protease associated domain containing 1","PRADC1"
"10574",845.586205971318,0.0380347109187389,0.84290506491146,0.045123362644326,0.964008979688691,0.999926738569017,"ENSG00000135624","chaperonin containing TCP1 subunit 7","CCT7"
"150726",182.636178344046,0.292055918345743,0.791606536354441,0.368940761518643,0.712171879961323,0.999926738569017,"ENSG00000163013","F-box protein 41","FBXO41"
"7840",39.5547405388482,-0.499343224986548,1.09677309931958,-0.455283982891569,0.648904947820382,0.999926738569017,"ENSG00000116127","ALMS1 centrosome and basal body associated protein","ALMS1"
"51471",15.5886853996724,1.28870708303319,1.08440949926269,1.18839523621787,0.23467773236703,0.999926738569017,NA,"N-acetyltransferase 8B (putative, gene/pseudogene)","NAT8B"
"51002",15.4800546220922,-0.0981809291739817,1.23986454166392,-0.0791868191038202,0.936884028500539,0.999926738569017,"ENSG00000144034","TP53RK binding protein","TPRKB"
"8446",74.2932977824813,0.108102666265176,0.839896969506429,0.12870943721669,0.897587567708568,0.999926738569017,"ENSG00000144048","dual specificity phosphatase 11","DUSP11"
"10617",57.6471567260964,-0.821880810343518,1.09831057054075,-0.748313666815452,0.454270982895489,0.999926738569017,"ENSG00000124356","STAM binding protein","STAMBP"
"112268419",4.74481337123787,-0.57320332638321,1.36126436461331,-0.421081563055564,0.673695524054868,0.999926738569017,"ENSG00000286244","uncharacterized LOC112268419","LOC112268419"
"1716",232.211776412688,0.396851109189855,0.822743787799122,0.482350781707449,0.629556778559976,0.999926738569017,"ENSG00000114956","deoxyguanosine kinase","DGUOK"
"100874048",61.4020690692702,0.418740327728386,0.804204054870589,0.5206891524512,0.602583332248042,0.999926738569017,NA,"DGUOK antisense RNA 1","DGUOK-AS1"
"200424",418.403497092533,-0.458201826301788,0.855263803834456,-0.535743269208289,0.592135994875841,0.999926738569017,"ENSG00000187605","tet methylcytosine dioxygenase 3","TET3"
"107985898",9.56737062064846,-0.340723912779884,0.985451008446244,-0.345754289010371,0.729527380804711,0.999926738569017,NA,NA,NA
"388962",26.2554511421386,0.0805387871681222,0.906819674260504,0.0888145564704474,0.929229289018918,0.999926738569017,"ENSG00000163170","bolA family member 3","BOLA3"
"100507171",4.06992943269793,-0.496958440814042,1.22564035456062,-0.405468405935602,0.685133237388822,0.999926738569017,"ENSG00000225439","BOLA3 divergent transcript","BOLA3-DT"
"55233",832.789334841633,-0.357868414620504,0.921559466459595,-0.388329161215549,0.697772459695085,0.999926738569017,"ENSG00000114978","MOB kinase activator 1A","MOB1A"
"10797",82.8514464030859,-0.742652066200007,0.878839063735483,-0.845037614786242,0.398089837887383,0.999926738569017,"ENSG00000065911","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","MTHFD2"
"57835",14.354868142602,-0.33973491775353,0.964652246966853,-0.352183824608044,0.724700406928335,0.999926738569017,"ENSG00000188687","solute carrier family 4 member 5","SLC4A5"
"1639",672.320045018547,-0.230441178442255,0.758725696947981,-0.303721330869929,0.761340205548707,0.999926738569017,"ENSG00000204843","dynactin subunit 1","DCTN1"
"388963",13.760021172484,0.199261529831172,0.937704548870728,0.212499267569024,0.831717549130515,0.999926738569017,"ENSG00000284308","chromosome 2 open reading frame 81","C2orf81"
"84058",104.875188549106,1.34869058026567,0.858552029191879,1.57088974739847,0.116208260480185,0.999926738569017,"ENSG00000005448","WD repeat domain 54","WDR54"
"6242",5.86638999850856,1.17198465077783,1.20987306806537,0.968683973312895,0.332702891294002,0.999926738569017,"ENSG00000114993","rhotekin","RTKN"
"100532735",377.619071207429,0.276408166357667,0.852942463108779,0.324064257922185,0.745889386009173,0.999926738569017,"ENSG00000274049","INO80B-WBP1 readthrough (NMD candidate)","INO80B-WBP1"
"83444",105.704484008846,0.333077717539082,0.828254061566659,0.402144381772254,0.687577771620555,0.999926738569017,"ENSG00000115274","INO80 complex subunit B","INO80B"
"23559",288.094336537179,0.269663963174321,0.860118093379611,0.313519696016098,0.753885859181071,0.999926738569017,"ENSG00000239779","WW domain binding protein 1","WBP1"
"7841",367.895916713289,0.331170063629307,0.826050901378757,0.400907574916452,0.688488172709279,0.999926738569017,"ENSG00000115275","mannosyl-oligosaccharide glucosidase","MOGS"
"116540",340.284893226746,0.530024448131344,0.889896535841867,0.595602327668267,0.551440921313247,0.999926738569017,"ENSG00000204822","mitochondrial ribosomal protein L53","MRPL53"
"84865",11.3287606667633,-1.2848043630718,1.01951381476018,-1.26021280385889,0.207592605175052,0.999926738569017,"ENSG00000135637","coiled-coil domain containing 142","CCDC142"
"64427",117.779298969887,-0.244259716881037,0.760853109562264,-0.321033999613361,0.748184625521296,0.999926738569017,"ENSG00000115282","tetratricopeptide repeat domain 31","TTC31"
"85474",4.83840205461007,-0.495017817650616,1.18130490277846,-0.419043226254561,0.675184541513613,0.999926738569017,"ENSG00000179528","ladybird homeobox 2","LBX2"
"151534",16.0725111886371,-0.872741440818707,1.07593508076868,-0.811146932949891,0.417281296276288,0.999926738569017,"ENSG00000257702","LBX2 antisense RNA 1","LBX2-AS1"
"84759",38.3084218090555,0.171973515738764,0.828713689628737,0.207518613353435,0.835604857696377,0.999926738569017,"ENSG00000115289","polycomb group ring finger 1","PCGF1"
"550",801.653101754165,0.0780340208134546,0.875532349223753,0.0891275129726955,0.9289805722111,0.999926738569017,"ENSG00000115307","AUP1 lipid droplet regulating VLDL assembly factor","AUP1"
"27429",250.64049392436,0.0945982844895895,0.852235070852939,0.111000224849833,0.911616168430414,0.999926738569017,"ENSG00000115317","HtrA serine peptidase 2","HTRA2"
"84695",118.984362449364,0.0486186401098777,0.856554453845519,0.0567607113495275,0.954735811255265,0.999926738569017,"ENSG00000115318","lysyl oxidase like 3","LOXL3"
"1796",324.127087740015,-0.277419145214023,0.952855313681381,-0.291145089113484,0.770940356689939,0.999926738569017,"ENSG00000115325","docking protein 1","DOK1"
"130951",7.99880224624802,0.285537609843212,1.00553914446703,0.28396468841057,0.776437441732151,0.999926738569017,"ENSG00000159374","meiosis 1 associated protein","M1AP"
"10505",36.7533122675161,-0.0675659062431177,0.802182052879531,-0.084227646331131,0.932875437689932,0.999926738569017,"ENSG00000135622","ssemaphorin 4F","SEMA4F"
"105374808",4.28415322319203,-0.147141521712815,1.17933688252367,-0.124766319016451,0.900708552520067,0.999926738569017,NA,NA,NA
"3099",191.847404191806,-0.788163501440546,0.825886619313339,-0.95432409607973,0.339919614559431,0.999926738569017,"ENSG00000159399","hexokinase 2","HK2"
"105374809",130.837901777765,0.1110977704536,0.853347817327349,0.13019048997108,0.896415718447093,0.999926738569017,NA,"uncharacterized LOC105374809","LOC105374809"
"101927861",1.11838164122456,-1.89487343507591,2.21603312537533,-0.855074508308615,0.392509900891159,0.999926738569017,NA,NA,NA
"56655",227.444817840985,0.110458058868248,0.886319111950906,0.124625608743915,0.900819953606112,0.999926738569017,"ENSG00000115350","DNA polymerase epsilon 4, accessory subunit","POLE4"
"9801",28.3188877558319,-0.230796660937955,0.908925367746612,-0.253922565182817,0.799555381505806,0.999926738569017,"ENSG00000115364","mitochondrial ribosomal protein L19","MRPL19"
"6936",39.6872715580598,-0.445362656723454,1.00840053458291,-0.441652539293489,0.658740658652356,0.999926738569017,"ENSG00000005436","GC-rich sequence DNA-binding factor 2","GCFC2"
"8802",136.606734135804,-0.585562929580627,0.735933361436596,-0.795673848020105,0.426221631104148,0.999926738569017,"ENSG00000163541","succinate-CoA ligase GDP/ADP-forming subunit alpha","SUCLG1"
"1768",2.31848775557176,0.456784698438684,1.60918721817334,0.283860506272975,0.776517283450635,0.999926738569017,"ENSG00000115423","dynein axonemal heavy chain 6","DNAH6"
"129293",172.972859234399,0.554266374842365,0.751267690144718,0.737774806654597,0.460651305103368,0.999926738569017,"ENSG00000186854","TraB domain containing 2A","TRABD2A"
"105374837",1.79319743155427,-1.09590621616833,1.74563224365785,-0.627799022474479,0.530135606570154,0.999926738569017,NA,"uncharacterized LOC105374837","LOC105374837"
"105374836",215.842159825523,1.10803499798545,0.854229059615835,1.29711695652657,0.194590948042787,0.999926738569017,"ENSG00000186854","uncharacterized LOC105374836","LOC105374836"
"9168",8878.41201431642,0.0957496858717393,0.761102167373182,0.125803985294384,0.899887087032043,0.999926738569017,"ENSG00000034510","thymosin beta 10","TMSB10"
"105374838",6.13072192198939,-0.572231265940132,1.14460640215563,-0.499937152948342,0.617119330682793,0.999926738569017,NA,NA,NA
"56888",370.335744931121,0.308923422720382,0.893883600728748,0.345596923881956,0.729645658072817,0.999926738569017,"ENSG00000176407","potassium channel modulatory factor 1","KCMF1"
"83439",6.26504804566794,-1.25016248392662,1.24418664872419,-1.00480300540804,0.314991716433567,0.999926738569017,"ENSG00000152284","transcription factor 7 like 1","TCF7L1"
"100996506",18.7754003654418,-0.206597273618213,0.941891066074013,-0.219343065307277,0.82638281731737,0.999926738569017,NA,NA,NA
"10618",1459.48351168357,-0.439327984690765,0.921028019766031,-0.476997415130072,0.633363962290433,0.999926738569017,"ENSG00000152291","trans-golgi network protein 2","TGOLN2"
